id_video_anonimizado,text,discordancia_misoginia,discordancia_toxicidade,misoginia_1,misoginia_2,misoginia_3,categoria_misoginia_1,categoria_misoginia_2,categoria_misoginia_3,toxicidade_1,toxicidade_2,toxicidade_3,categoria_toxicidade_1,categoria_toxicidade_2,categoria_toxicidade_3
video_7976,"Mulh3r Se Lascando kkkk #hackeandoamatrix Hoje no hackeando a matrix tem uma pessoa falando que sente saudade da época que os homens eram românticos com ela.⭐Seja membro para ter acesso a vídeos exclusívos por apenas $2,99 🤏     https://www.youtube.com/channel/UCDrGZXd8k06ifz0-gccIn0w/join     #hackeandoamatrix #morenotatuado #homemdealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:cade os homens que mandavam flores pra mimhttps://youtu.be/KVc3Xckk_qM",False,True,1,1,1,2.1,1.2,1.2,0,1,1,0.0,1.6,1.6
video_8004,"MULHER VER A MISTURA DE HOMEM ARANHA COM ZUMBI E SAI CORRENDO! #memes #humor #comedia #relaciomento Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;MULHER VER A MISTURA DE HOMEM ARANHA COM ZUMBI E SAI CORRENDO!",False,True,0,0,0,0.0,0,0.0,0,0,1,0.0,0.0,1.4
video_8010,Mulher ao REVERSO🙅🏽,True,True,0,1,0,0.0,2.1,0.0,0,1,0,0.0,1.4,0
video_8015,"Ela quis terminar e continua curtindo stories e mandando reels, o que isso significa? ",True,False,1,0,0,2.1,0,0.0,0,0,0,0.0,0.0,0
video_802,Mulher com os KMs AVANÇADOS 😱🤦🏽,False,True,1,1,1,2.1,3.1,3.1,0,1,1,0.0,1.4,1.4
video_8031,Meu namorado me deu um cartão pra gastar mas achei pouco o limite 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,True,False,1,0,0,2.1,0,0.0,0,0,0,0.0,0.0,0
video_804,“Meu bb manda 7 reais pra mim eu mando 4 vídeos” #rafaelaires #antiotario #redpill 📕 - Antiotario🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,True,True,1,0,0,2.1,0,0.0,0,1,1,0.0,4.1,4.1
video_8047,"10 Tipos De Mulheres Do Tinder  ** EXPLICADO ** Em um Vídeo Seja membro deste canal e ganhe benefícios:https://www.youtube.com/channel/UC2mYg5TZ092oVhh66-9AYUA/joinQual Sua Atratividade Facial De 1-10? Obtenha Sua Analise 🔍😊👤💡📏https://abre.ai/iX8DAdiquira o Ebook ""Guia De Looksmaxxing De 10 Etapas""  👔✨📚📝👩‍🎨👨‍🎨📖https://abre.ai/iX8EAdiquira o Ebook "" Looksmaxxing De Maneira Errada"" GRATIS""   👔✨📚📝👩‍🎨https://abre.ai/iX8HMe Siga No Instagram  👣👉📸😊https://urlgeni.us/instagram/N0KqWMe Siga No TikTok  👣👉🎵😊https://urlgeni.us/tiktok/xcIwWMe Siga No Face 👣👉📘😊https://urlgeni.us/facebook/HEnL",True,True,1,0,1,2.1,0,4.2,0,0,1,0.0,0.0,1.3
video_8059,CASO DANIEL ALVES - TODO HOMEM DEVE SABER DISSO (ou será preso) TENHA A MULHER QUE QUISER AUMENTANDO SEU VSM:https://sedutorafro.com.br/aulaodevsm-v2-yt/Clique no link e me siga no novo Instagram  :https://www.instagram.com/sedutorafro22,True,False,1,0,1,2.3,0,2.3,1,1,1,1.3,3.2,3.2
video_807,"Arrumou a casa, lavou a louça, lavou a roupa e a esposa chega humilhand* o marido. 🍷🗿 📕 - Antiotario🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual",False,True,1,1,1,2.1,3.1,3.1,0,1,1,0.0,1.1,1.1
video_8085,Conversando com uma mulher q para de responder do ND.depois vem com desculpa. 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,True,False,1,0,0,2.1,0,0.0,0,0,0,0.0,0.0,0
video_8087,Visto como irmão por ela🤦🏻,True,False,1,0,0,2.1,0,0.0,0,0,0,0.0,0.0,0
video_809,Se for Chad não existe exigências #homem #homens #homemdevalor #homemmoderno #motivação,True,True,1,0,0,2.1,0,0.0,0,1,1,0.0,1.4,1.4
video_8097,É  HOMEM QUE MANDA NA RELAÇÃO #relacionamento #namoro #casamentonapraia #casal #masculino #macho #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem,False,True,1,1,1,3.2,3.2,3.2,0,1,1,0.0,1.3,1.3
video_8109,5 Atitudes Que Fazem Quem Te Rejeitou Implorar Para Voltar TENHA A MULHER QUE QUISER AUMENTANDO SEU VSM:https://sedutorafro.com.br/aulaodevsm-v2-yt/Clique no link e me siga no novo Instagram  :https://www.instagram.com/sedutorafro22,True,False,1,0,0,2.3,0,0.0,0,0,0,0.0,0.0,0
video_8115,Mulher com filho (a) | Qual a sua opinião? #rafaelaires  #antiotario  #redpillbrasil,True,False,1,0,0,2.1,0,0.0,0,0,0,0.0,0.0,0
video_8191,"COMO PARAR DE SER FEITA DE BESTA  #amor #relacionamento #conquistaramor COMO PARAR DE SER FEITA DE BESTA Neste vídeo eu vou te ensinar a como parar de ser feita de besta no relacionamento. Se você esta cansada de sofrer pois o seu parceiro amoroso vive te fazendo de besta, te usando, e você se sente infeliz por isso, calma, eus vou te ajudar a você não ser mais bestinha e vista como bestona ou até mesmo se sentir como besta e enganada. 🔴GUIA DA MULHER AUTOCONFIANTE🔴https://karinefloriana.com.br/🔴COMO RECONQUISTAR O EX🔴https://pay.kiwify.com.br/B5bvtUE🔴E-BOOK: 10 SEGREDOS PODEROSOS PARA AUMENTAR O AMOR-PRÓPRIO E POTENCIALIZAR SUA ATRAÇÃOhttps://pay.hotmart.com/C83942882PINSCREVA-SE NO NOSSO CANAL PARA RECEBER MAIS CONSELHOS RELACIONADOS A RELACIONAMENTOS E TÉCNICAS DE SEDUÇÃO.🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🔴Compartilhe esse vídeo : ➤COMO PARAR DE SER FEITA DE BESTAhttps://youtube.com/shorts/GNPEMEZrI3M🚨Videos que também podem te ajudar🚨➤COMO DESCOBRIR SE ELE TE QUER DE VERDADEhttps://youtu.be/KgiHeongySk➤COMO PARAR DE PENSAR NELE! 4 DICAS PARA MUDAR O PENSAMENTO E ESQUECER ELE.https://youtu.be/67d0yYyVIp8➤QUAIS SÃO AS CINCO PRINCIPAIS CARACTERÍSTICAS DE UM RELACIONAMENTO TÓXICOhttps://youtu.be/s4mve-Svf58➤3 ATITUDES QUE TODO HOMEM PROCURA EM UMA MULHER. SEJA DIFERENTE E IRRESISTÍVEL.https://youtu.be/4ldhbs-sq2E➤4 ATITUDES QUE AFASTAM OS HOMENShttps://youtu.be/sXr7rPLVb5Y➤4 COISAS QUE OS HOMENS ACHAM BONITO EM UMA MULHERhttps://youtu.be/2oARE1DH5Bw➤4 DICAS INFALÍVEIS DE COMO FAZER ELE SENTIR SUA FALTAhttps://youtu.be/p0Tp5mIxfsg➤SERÁ QUE ELE ME QUER? O HOMEM QUE TE QUER VAI FAZER ISTO.https://youtu.be/DzyypBZ0e6A➤3 COISAS QUE OS HOMENS AMAM NAS MULHERES. FAÇA ELE TE QUERERhttps://youtu.be/rMdqdIt8B6o➤GATILHOS VISUAIS QUE DEIXAM O HOMEM LOUCO, A ISCA PERFEITA.https://youtu.be/TUuBavtdsM0===========================================================🔴 #relacionamento  #relacionamentoserio   #compromiso    #comoconquistarumhomem #besta🔻Me Encontre nas Redes Sociais🔻📸Instagram➤https://www.instagram.com/karinefloriana/📸Tiktok➤http://www.tiktok.com/ 🎬YouTube➤https://www.youtube.com/ 📸Linkedin➤www.linkedin.com/in/karinefloriana📸KWAI➤ https://kwai-video.com/u/ /n8XhvCfK",False,True,0,0,0,0.0,0,0.0,0,1,1,0.0,1.4,1.4
video_8232,Homem RICO não quer esse tipo de mulher 🙅,False,True,1,1,1,2.1,3.1,3.1,0,1,1,0.0,1.3,1.3
video_8255,3 obrigações das mulheres africanas,True,True,0,1,1,0.0,3.2,4.1,0,1,1,0.0,1.3,1.3
video_8421,"o DRAMA da esposa do TETA #hackeandoamatrix Esposa do MC TETA Ameaça Processar Quem Sobre as Fotos Dela Com DAN BILZERIAN, pois isso que ela fez em 2022 foi apenas um trabalho de publicidade com Dan Bilzerian, hoje em dia ela é casada com o grande ,ms Ryan SP, conhecido carinhosamente como MC TETA.     ⭐Seja membro para ter acesso a vídeos exclusívos por apenas $2,99 🤏     https://www.youtube.com/channel/UCDrGZXd8k06ifz0-gccIn0w/joinLink do vídeo original:FOTOS DE ESPOSA DE RYAN SP COM DAN BILZERIAN VIRALIZAM E ELA SE PRONUNCIAhttps://www.youtube.com/watch?v=uV150VvGkpE&t=190s#hackeandoamatrix #morenotatuado #homemdealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:Fotos da Esposa do Mc TETA Com DAN BILZERIAN Viralizam e Gera Polêmicahttps://youtu.be/YDlJomRC5ms",False,True,0,0,0,0.0,0,0.0,0,0,1,0.0,0.0,1.4
video_8445,"DR. JOÃO NETO AVISOU: BATEU, LEVOU! ",False,True,0,0,0,0.0,0,0.0,1,0,0,1.6,0.0,0
video_8501,"ISSO FAZ A MULHER OLHAR PARA VOCÊ E GOSTAR | MARI VABO Corte do Episódio: MARI VABO (CRIADORA DO MOVIMENTO DOS ""HOMENS DOMINANTES"" ) #183Canal: REAL PODCAST OFICIAL👑 Deixe o seu like e se possível comente!- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 👑 Descubra o poder do Método Alpha: método definitivo para transformar sua vida amorosa. "" ⚜️ Aprenda os segredos da conquista, desenvolva sua confiança e se torne o homem que as mulheres desejam. ✅️ Com dicas práticas e estratégias comprovadas, e um passo a passo para se tornar o verdadeiro protagonista de sua jornada amorosa. 🔥 Liberte o seu potencial e conquiste o coração das mulheres com o Método Alpha. Chegou a hora de se destacar!"" Instagram:   Tik Tok:  #desenvolvimentomasculino #seducao #homemdealtovalor #relacionamento",True,True,0,1,1,0.0,2.3,3.4,0,0,1,0.0,0.0,3.2
video_8505,Siga essas 4 regras pra se dar bem com elas...😍,True,True,0,1,1,0.0,2.3,2.3,0,0,1,0.0,0.0,3.2
video_8508,Ele construiu a casa... e foi expulso pela sogra e a esposa! 😱 📕- ANTIOTÁRIO: https://antiotarioprooficial.com/oferta/Instagram:   https://www.instagram.com/antiotariopro/Telegram: https://t.me/antiotarioproFacebook:  https://www.facebook.com/antiotariopro/,True,False,1,0,0,2.1,0,0.0,0,0,0,0.0,0.0,0
video_8515,A narrativa do patriarcado opressor desumaniza os homens,False,True,0,0,0,0.0,0,0.0,1,0,0,3.2,0.0,0
video_860,“Namorada quer ir viajar sozinha com as amigas” 🍷🗿 #antiotario #redpill #rafaelaires,True,False,1,0,0,2.1,0,0.0,0,0,0,0.0,0.0,0
video_8639,"O QUE A MULHER BUSCA EM UM RELACIONAMENTO AMOROSO? #relacionamento #emocional #segurança #amor ✅O QUE A MULHER BUSCA EM UM RELACIONAMENTO AMOROSO?Neste vídeo eu vou te explicar sobre o que a mulher busca em um relacionamento amoroso..Aqui você também irá compreender sobre relacionamento amoroso, sobre o que é mais importante no relacionamento, sobre amor, sobre relacionamentos amorosos e sobre namoro.🔴GUIA DA MULHER AUTOCONFIANTE🔴https://karinefloriana.com.br/💎Receba DICAS no Telegramhttps://t.me/+gvhTCF_GHEA2Y2Qx🔴E-BOOK: GUIA PRÁTICO PARA AUMENTAR O AMOR-PRÓPRIO E MELHORAR A AUTOESTIMAhttps://pay.hotmart.com/C83942882P🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🔴Compartilhe esse vídeo : ➤O QUE A MULHER BUSCA EM UM RELACIONAMENTO AMOROSO?https://youtube.com/shorts/AcWcigUqcfs🚨Videos que também podem te ajudar🚨➤Por que os homens esfriam ou se afastam de você? Aula 1https://youtu.be/_qNB7lmWWp0➤Por que os homens esfriam ou se afastam de você? Aula 2https://youtu.be/zzT6vXgU8V0➤COMO ME PREPARAR PARA AMAR E SER AMADAhttps://youtu.be/Vj_y7N2BCQk➤COMO SER FELIZ NO AMOR? PARTE 1https://youtu.be/KNv-l5899KU➤COMO FAZER O HOMEM SE APAIXONAR POR VOCÊ.  AULA 1/ A MENTE MASCULINA.https://youtu.be/8EnP_mLQeSc➤COMO FAZER O HOMEM SE APAIXONAR POR VOCÊ. AULA 2/ OS MAIORES ERROS QUE AS MULHERES COMETEMhttps://youtu.be/8EnP_mLQeSc➤COMO FAZER O HOMEM SE APAIXONAR POR VOCÊ .AULA 3 -DANÇA DA DUALIDADE FEMININAhttps://youtu.be/I7mwxZBNIdM➤COMO FAZER O HOMEM SE APAIXONAR POR VOCÊ. AULA -4 AÇÃOhttps://youtu.be/diEfQEneFMc===========================================================🔴 #relacionamento #amor #linguagensdoamor #amar #relacao #afetiva 🔻Me Encontre nas Redes Sociais🔻📸Instagram➤https://www.instagram.com/karinefloriana/📸Tiktok➤http://www.tiktok.com/ 🎬YouTube➤https://www.youtube.com/ 📸Linkedin➤www.linkedin.com/in/karinefloriana📸KWAI➤ https://kwai-video.com/u/ /n8XhvCfK",True,True,1,0,1,3.2,0,3.4,0,0,1,0.0,0.0,3.2
video_8712,homem essa depois de rodar a cidade inteira postou... #homem #homens #motivacao,True,True,1,0,0,2.1,0,0.0,1,0,0,1.3,0.0,0
video_8715,"A ROUPA NÃO DEFINE O CARÁTER MAS O CARÁTER DEFINE A ROUPA  #homemdealtovalor #podcast #seducao 📕 Descubra o poder do Método Alpha: método definitivo para transformar sua vida amorosa."" Acesse o link abaixo:https://bit.ly/47tJ0bQ- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Instagram:   Tik Tok:  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - #desenvolvimentomasculino #seducao #homemdealtovalor #relacionamento",False,True,1,1,1,2.1,3.3,4.2,0,0,1,0.0,0.0,1.3
video_8744,Está pedindo para ser traída! 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,False,True,1,1,1,3.4,4.1,4.1,0,1,1,0.0,1.4,1.3
video_877,Homem FOFO 🤦🏻 Homem de PEGADA 🔥👊🏽,True,True,1,0,0,3.2,0,0.0,0,1,1,0.0,1.4,1.4
video_8780,"Se ela falar isto abre o olho #homem #homens #homemdevalor #homemmoderno #motivacao Se ela falar isso abre o olho homem Nunca mais seja enganado, saiba todos os truques usados por elas neste link 👉 hotm.art/Antitrouxa 👈#homem #homens #motivacao #homemmoderno  #homemdevalor",True,False,1,0,0,2.1,0,0.0,0,0,0,0.0,0.0,0
video_8968,APRENDA A GERAR ATRAÇÃO NAS MULHERES #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem,True,True,0,0,1,0.0,0,3.4,0,0,1,0.0,0.0,3.2
video_8987,é por isso que NINGUÉM te respeita 🏛️  Cúpula Alphalife → https://matheuscopini.com/alphalife-cupulaVocê entendeu errado o signifcado da palavra RESPEITO. A sai por aí exigindo o respeito dos outros e entregando seu respeito para quem não merece respeito.Meus princiais treinamentos:📱 Capital Digital: https://matheuscopini.com/capital-digital?utm_source=youtube 🏛️ Alphalife: https://matheuscopini.com/alphalife?utm_source=youtube 🔥 Lover: https://matheuscopini.com/lover?utm_source=youtube 🧠  Estoicismo diário: https://matheuscopini.com/estoicismodiario?utm_source=youtube  Me siga nas redes sociais: 🧔 Instagram Pessoal →   https://www.instagram.com/copini_alphalife/ 🧔 Instagram MKT →   https://www.instagram.com/copinicapital/  🎧 Spotify → https://open.spotify.com/show/4YHh4JPSMSJzcR8HxsIFfE Contato:📩 Contato comercial: alphalifecopini .com📩 Suporte para alunos: alphalifesuporte .com,False,True,0,0,0,0.0,0,0.0,0,0,1,0.0,0.0,1.4
video_8992,'não consigo ficar 1 semana sem H0M3M'' - dispara FEMINISTA #mentalidadeblack #mestredablack #redpill #desenvolvimentopessoal #masculinidade 1️⃣curso de inglês e espanhol com descontohttps://pay.kiwify.com.br/OqcH1HH?afid=OZaGrScK2️⃣Canal do Whatsapp https://whatsapp.com/channel/0029VahnhAA1XqubYeXqJq3Q3️⃣COMBO 16 CURSOShttps://pay.kiwify.com.br/jQ9YQDv?afid=zh8vwn7LESSE CANAL trata da perspectiva MASCULINA do mundo moderno e DESENVOLVIMENTO PESSOAL opiniões sarcásticas e humoradaspeço respeito nos comentários,True,False,1,0,0,2.1,0,0.0,0,0,0,0.0,0.0,0
video_9049,Ela pode usar esse tipo de roupa? | Thiago Schutz #shorts #relacionamento #reflexão #roupas #fashion,True,False,1,0,0,3.2,0,0.0,0,0,0,0.0,0.0,0
video_9122,"Qnd o passado está presente é ciúmes retroativo, ela ficou com 2 que vao nos churrascos fds 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual",True,True,1,0,0,2.1,0,0.0,0,1,0,0.0,3.1,0
video_9130,"A Vida da GEPÊ Civil #hackeandoamatrix ⭐Seja membro para ter acesso a vídeos exclusívos por apenas $2,99 🤏     https://www.youtube.com/channel/UCDrGZXd8k06ifz0-gccIn0w/join    #hackeandoamatrix #morenotatuado #homemdealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:https://youtu.be/kqUhTEI8ldY",True,False,1,0,1,2.3,0,3.1,0,0,0,0.0,0.0,0
video_921,“Não sei quem é o pai do meu filho vou no mais rico”,True,True,1,0,0,2.1,0,0.0,0,1,1,0.0,3.1,3.1
video_9227,CONSELHOS SOBRE MULHERES QUE DAREI PROS MEUS FILHOS Clique no link e me siga no novo Instagram  :https://www.instagram.com/sedutorafro22TENHA A MULHER QUE QUISER AUMENTANDO SEU VSM:https://sedutorafro.com.br/aulaodevsm-v2-yt/,True,True,1,0,0,2.1,0,0.0,1,0,0,1.3,0.0,0
video_9292,O SER DE LUZ FALANDO QUE A RED FALA A VERDADE! MAS É CORVARDIA ´TÁ DE SACANAGEM NE MINHA FILHA! Olá! seja bem vindo a mais um vídeo do canal. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo. vamos começar;,False,True,1,1,1,2.1,3.1,3.1,1,0,1,1.4,0.0,1.3
video_9298,"“Como escapar de M que está tentando me seduzir, trabalhamos juntos. Sou casado” 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual",False,True,1,1,1,2.1,3.1,3.1,1,0,1,1.4,0.0,1.1
video_9334,O AMOR DA SUA VIDA HOJE PODE SER A RAZÃO DA DESTRUIÇÃO DA SUA VIDA AMANHÃ TENHA A MULHER QUE QUISER AUMENTANDO SEU VSM:https://sedutorafro.com.br/aulaodevsm-v2-yt/Clique no link e me siga no novo Instagram  :https://www.instagram.com/sedutorafro22,True,False,1,0,0,2.3,0,0.0,0,0,0,0.0,0.0,0
