text,toxicidade_amanda,cat_toxico_amanda,misoginia_amanda,cat_misoginia_amanda,toxicidade_livia,cat_toxico_livia,misoginia_livia,cat_misoginia_livia,toxicidade_sophia,cat_toxico_sophia,misoginia_sophia,cat_misoginia_sophia
"Cara, encontrei uma mulher que namorei pouco tempo ha 18 anos atrás, após terminar um relacionamento de 12 anos , saímos ficamos, levei em restaurante caro, pizza de primeira qualidade, churrasco de sexta a domingo , ela tirou uns dias de férias e eu falei ""tem5 anos que não tiro férias , vou ficar uma semana com você de férias também, no segundo dia ela praticamente me colocou pra fora da casa dela kkkkk dizendo que eu tinha que trabalhar, era preguiçoso, etc.....fiquei calado , e como sou ""MALACO DOIDO"" KKKKKK NAO FALEI NADA KKKK Esperei a poeira baixar peguei uma grana com ela menos de 1K sendo que tinha 3k em conta corrente, dois dias antes do combinado do pagamento ela já ficou louca Kkkk e eu banquei que iria pagar no dia combinado , mas no dia falei que a grana só teria no outro dia kkkkkkkkkA bicha se revelou , me humilhando e falando do acontecido até para os Ex , e mostrando o printe das respostas deles KKKKKKK NO OUTRO DIA PAGUEI COM JUROS E SIMPLESMENTE NUNCA MAIS EMPURREI O CARECA NELA KKKKKKKK",1.0,1.4,1.0,2.1,0.0,0,1.0,3.1,1.0,1.5,1.0,2.3
"@  quem disse que Kaka foi forte? Pelo contrário, dentro do relacionamento ele era submisso.",1.0,1.4,1.0,3.2,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0
Foi sentar na macha do caminhoneiro.,0.0,0,1.0,2.3,0.0,0,0.0,0.0,1.0,1.6,0.0,0.0
elas quebram regras pro chad... foda kk,1.0,1.4,1.0,2.1,0.0,0,0.0,0.0,1.0,3.1,0.0,0.0
"Ser prostituta, agora, é luxo?",0.0,0,1.0,2.3,0.0,0,1.0,3.1,0.0,0,0.0,0.0
Por curiosidade? Porque você nunca namorou?,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Fui criado pela minha mãe com muito amor, carinho, afeto, atenção e tudo que ela tinha e podia me oferecer. Hoje estou com 21 anos  tenho o privilégio de poder conversar sobre tudo com minha mãe, ela  me ensinou a lavar , a cozinhar, a fazer as compras na feira e supermercado ( a pechinchar), me ensinou até como armazenar tudo na geladeira para durar bastante e não estragar. Quando precisei sair do interior pra morar sozinho na capital pois tinha que estudar ( fiz um curso técnico e estudo engenharia), não senti dificulades na questão doméstica. Senti saudade e muita da minha mãe, das conversas e de todo aquele ambiente saudável, amoroso e produtivo em que vivia com ela.Mas o tempo vai passando e a gente se adapta. Mas acredito que amor seja na infância, adolescência e na fase adulta nunca é demais. É isso.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Não tem jeito mano ou você se desenvolve ou você não vai melhorar a sua vida!,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Só esqueceu de falar da traição quando eles são presos kkkk,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"  é a maioria, porém existe mais do que você imagina,na Europa vários nomes conservadores não são religiosos, mesmo no Brasil existem pessoas que são de direito mas não são religiosos",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Ou seja, se for sair com uma mulher, trate-a como sua filha. 😂😂😂😂",1.0,1.4,1.0,2.1,0.0,0,1.0,3.1,1.0,1.3,1.0,4.2
"*_Dó eu tenho e da criança, que mesmo q ele não seja o pai, a criança deve ter se apegado a ele!_*   😢",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Quem nunca.... O bom é que não engravida,0.0,0,0.0,0.0,1.0,1.4,0.0,0.0,0.0,0,0.0,0.0
"MUITO  CUIDADO,  VCS TRABALHAM NA MESMA EMPRESA E ELE PODE TE USAR A HORA QUE QUISER. VC É MUITO CARENTE E SUA AUTOESTIMA ESTÁ  MUITO BAIXA. SE CUIDE, POR FAVOR!!",1.0,1.4,0.0,0.0,0.0,0,0.0,0.0,1.0,1.6,0.0,0.0
Ela disse que o Kaká não atacava mais kkkkkkk,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
As mulheres estão ficando só. Os homens estão pensando muito antes de se casar.,0.0,0,0.0,0.0,1.0,1.2,1.0,2.1,0.0,0,0.0,0.0
Tá. Mas rodada eu não quero  😂,1.0,1.4,1.0,3.2,0.0,0,1.0,3.1,1.0,1.3,1.0,3.1
Que ter direitos vão  trabalhar na carvoeira ou no garimpo  ou melhor  vai abrir uma cisterna uma fossa ai sim 👍,1.0,1.3,1.0,2.1,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Três regras para a Vida: Não namorem, não tenham filhos e não cansem. Não explicarei o pq, apenas segue a dica...Se quiserem sabem mais o pq de se livrar deste tipo de BO, procurem o desenvolvimento e conhecimento pessoal. Abraços!",1.0,1.3,1.0,2.1,1.0,3.1,0.0,0.0,0.0,0,0.0,0.0
É um acordo que elas tem com o cidade alerta senão eles ficam sem trabalho,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
@  Eu achava que você fosse  pouco mais inteligente. Escrita é uma forma de expressão verbal. Agora entendo porque concorda com ela é falta de qi.,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0
"Amor boa  noite ❤ que delicia te ver, estou com saudades,  estou  dentro de uns problemas sérios, mas vou falar pra vc tudo,  a verdade ! ❤  vc  sempre querida, carinhosa,  linda,sensual, deliciosa,   o verdadeiro.  Amor !❤❤❤",0.0,0,1.0,3.3,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Pois é, esses homens de hj estão insuportáveis 😂",1.0,1.4,0.0,0.0,1.0,1.3,0.0,0.0,1.0,1.4,0.0,0.0
é fácil de resolver é  só ela voltar para o onlytrouxas e ela mesma estudar sobre investimentos. Uma outra coisa importante que aprendi que ela também deveria é nunca confiar em NINGUEM principalmente em parentes que são as pessoas mais falsas que tem,1.0,1.4,1.0,2.1,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0
E os creditos???Qual o canal do irmao ai???,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"@ japones reclama muito dos mais jovens tb? Imagino que sim, são bem tradicionais. Ta morando em qual cidade? Eu fui de férias lá em 2019 e amei, mas imagino que pra morar a experiência seja outra.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Msol de pelo menos dois filhos e ainda quer facilidade. Cometer o erro uma vez tudo bem, duas vezes.😂",1.0,1.4,1.0,2.1,0.0,0,1.0,3.1,1.0,1.3,1.0,3.1
"Como homem não aceito qualquer idiota também, busco alguém realmente inteligente e de valor",1.0,1.4,0.0,0.0,0.0,0,1.0,3.1,1.0,1.4,0.0,0.0
Me finjo de pobre desde que eu nasci 🤣🤣🤣🤣,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Jamais aceitaria um homem com filho, então eu nem mesmo daria a chance para um; pq essa criatura namorou, noivou com uma mulher que tem 7 filhos se isso era um problema? Gastar dinheiro para fazer um casamento, perder seu tempo (e tempo dela tambem). Procure uma mulher sem filhos e deixe pais solteiros para namorar e casar com mães solteiras.",1.0,1.3,1.0,2.1,1.0,1.3,0.0,0.0,1.0,1.4,0.0,0.0
Eu sei o meu valor sempre❤❤❤🎉🎉🎉,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"A unica coisa que achonque deus errou em algo foi quando criou a mulher e por isso pra mim deus nao e perfeito ate porque se fosse pra que precisam proteger jardim e tal com espda e lutarem entre eles e os diros demonios se lutam e tem armas é porqie se ferem ja entao nao existe essa de eteeno perfeicoa e pra que tem arvore da vida e arvore do bem  e do mal,e se tem d a vida seria isso dessa arvore rirada algum fruto dada aos anjos e todo ser que eles quiserem que viba eternamente e se for assim siginfica que atepode ter eternidade mas  so pra quem come dessa arvore  caso contrario  se ferem e morem tanbem",1.0,1.4,1.0,2.1,1.0,3.1,1.0,2.2,1.0,1.3,1.0,4.2
O melhor é o espanhol dela!Kkkk,1.0,1.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Com certeza ! Deus abençoe por vc ver o que é certo lindo e muito feminino,0.0,0,1.0,3.3,0.0,0,0.0,0.0,1.0,1.3,1.0,3.3
"E estariam certas, mulher não é saco de pancadas",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Onde encontro um desse!?!? Tá mais fácil achar na mega-sena. Acho q meu pai foi o último da espécie e já faleceu. 🤭,0.0,0,0.0,0.0,1.0,3.1,0.0,0.0,0.0,0,0.0,0.0
Ele foi burro demais. Dava pra fazer um relato fod4. Mas nem  todo mundo tem tanto discernimento.,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0
"Verdade cara, quando o cara é certinho é mais difícil arrumar mulher",1.0,1.3,1.0,2.1,0.0,0,0.0,0.0,1.0,3.2,0.0,0.0
"Quando você se torna a melhor opção pra si mesmo . Você está na abundância de opções,  você passar a selecionar .. leve esse conteúdo como uma motivação para o seu sucesso,  jogue o jogo como ele é ,não como você gostaria  !",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Elas falam isso em podcast!porém troca você por um cara, que nem trabalha, usuário de maconha direto fumando! Kkkkk as minas admiram o cara que fuma maconha 😂😂 os que trabalha,chega cansado,as vezes quer jogar um vídeo game pra relaxar do estresse,a mina fica no pé,aí você descobre,que ela reclama de tudo em você,o amante ela não julga em nada,o cara sem trabalhar,elas pega a sua grana e banca a maconha do Zé drogas,aí reclama, pq vc não está fornecendo grana !😂😂 a vida nua e crua! Quem tem virtudes, não segue a manada!",1.0,1.4,1.0,2.1,1.0,1.3,1.0,2.1,0.0,0,0.0,0.0
Eu tenho uma casa e dois apartamentos e tenho que vender pra dividir ainda tenho que pagar pensão,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Muitas mulheres assim 😢muitas .......,1.0,1.3,1.0,2.1,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Admiro esse pai extremamente porque eu sigo a mesma educação com o meu filho.Não bato, não desrespeito ele, mas ensino os valores e sou firme quando necessário para que ele entenda as coisas.Isso é educação positiva, não quer dizer que não se pode dizer não para o filho mas sim que devemos fazer com que entenda os valores e as consequencias dos atos.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Se fosse o contrário ela ia brigar enxe o saco e fala que homem não presta,1.0,1.4,1.0,2.1,1.0,1.3,1.0,3.2,1.0,1.4,0.0,0.0
Esse cara meio tipo bandido ou mal caráter já fez o seu papel do mal. O que ele sabe a respeito da vida dessas pessoas para se achar juiz de relacionamento de casal.Ridícula a atitude dessa criatura sombria.,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0
Fiquei sabendo que trezoitão gostaria de conversar com vc de pronto digo que veria .,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"1:46 Elas dizem com a própria boca: eu ESCOLHI se relacionar mais velha, ou seja, foi totalmente opcional, é óbvio que ela podia fazer isso muito antes, mas resolveu ""aproveitar"" antes da ""coisa séria"". Assim como é totalmente opcional o cara não querer mulher acima de 25, tá vencida. Escolhas de lá, Escolhas de cá, e ponto final 😂",1.0,1.4,1.0,2.1,1.0,1.4,1.0,2.1,1.0,1.3,1.0,2.3
"Ficou meio confuso... esse parecer. Parecer, é apenas algo relacionado a aparencia ou visual.Talvez,  seria melhor a palavra mostrar.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Com certeza essa vai brigar com vários,1.0,1.4,1.0,2.1,1.0,1.3,0.0,0.0,0.0,0,0.0,0.0
"@ -u9x outra velha que teve uma vida infeliz em um relacionamento, e veio despejar suas frustrações em comentários",1.0,1.4,1.0,2.1,1.0,1.4,1.0,2.1,1.0,1.3,3.1,1.0
"Se o caminhão estiver em alta velocidade, não vai adiantar nada, isso é física!",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Elas curtem o bad boy, as fortes emoções. Depois é a vez do miqueinha brilhar. Kkkkkk",1.0,1.3,1.0,2.1,1.0,1.3,1.0,2.1,1.0,1.3,1.0,4.2
"Você acha que isso é educar , o desrespeito já foi ao desfazer do presente do seu pai e pior sem seu consentimento ! Uma boa surra mais cedo teria evitado tudo isso !!!Falam tanto de não bater para educar em casa , mas a violência só cresce nessa geração, e na época que se era educado com palmadas em casa não se tinha tantos vagabundos assim !!!!!!",1.0,1.6,0.0,0.0,1.0,1.6,0.0,0.0,1.0,1.6,0.0,0.0
Muito..obrigado.gata.eu.teio.53,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Eu se nao der pra mim nao pago nem uma bala kkkk serio .Quue se foda ja aviso antes .Ja pergunto logo pra essas safadas de hoje em dia .E outra beijo eu do na minha mae ja vai logo arriando a carcinha,1.0,1.4,1.0,2.1,1.0,1.5,1.0,2.3,1.0,1.3,1.0,2.3
Muito triste Como faz falta um a.nte querido😢❤,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Qem nunca ouviu um demonio falar oia ai  um falando,0.0,0,0.0,0.0,1.0,1.4,0.0,0.0,0.0,0,0.0,0.0
72h sem luz e acaba esse discurso. Falta de louça e calcinha pra lavar.,1.0,1.4,1.0,2.1,1.0,1.4,1.0,2.1,1.0,1.3,1.0,4.1
"PEGUEI MUITA MULHER VAGABUNDA NA MINHA VIDA.COMI,USEI E REVIREI DO AVESSO,DEPOIS MANDEI ANDAR.MULHER VAGABUNDA SÓ SERVE PRA USAR E DEPOIS LARGAR.PRONTO,FALEI!",1.0,1.4,1.0,2.1,1.0,1.2,1.0,2.3,1.0,1.3,1.0,3.1
"“Pergunte a uma mulher o que ela quer de um homem e ela lhe dará um dicionário de sinônimos, uma lista, uma enciclopédia. Pergunte o que ela traz para a mesa e você pode escrever no verso de um selo.” – Kevin Samuels",1.0,1.4,1.0,2.1,1.0,1.3,1.0,2.1,1.0,1.3,1.0,4.2
"  E pra quê você acha que uma mulher vai querer um homem egoísta e narcisista assim como você. que não tem nada pra se doar, que não existe entrega, cuidado seu com ela e nem reciprocidade. Não é atoa que ninguém te quer e você está sozinho.",1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0
Ué? Mas rlas não querem que os caras paguem o salão e mandem pix? Como o vagabundo vai bancar elas? Não entendi. Cambada de cabeças ocas.,1.0,1.4,1.0,2.1,1.0,1.2,1.0,2.1,1.0,1.3,1.0,2.1
"E você, certamente é linda por dentro e por fora! 😍",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Verdade amigo, até porque são 50 homens para cada 10 mulheres no brasil são 50 bilhonarios para cada 10 mulheres bem sucedida ok",1.0,1.3,1.0,2.1,1.0,3.2,1.0,3.2,0.0,0,0.0,0.0
Verdade passei por isso 😢É terrível infelizmente.,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
oque não falta por aí é piriguete que nem essa só esperando um trouxa para se encostar,1.0,1.4,1.0,2.1,1.0,1.3,1.0,3.1,1.0,1.3,1.0,3.1
As pessoas perderam a noção meu Deus...,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"É maior furada se o homem ficar agindo dessa forma, então o melhor a se fazer é ser um homem sagaz e de valor.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"O mundo ta sendo dominado pelos idiotas ,eles sao muitos",1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0
Esse vitimismo das feministas e que me  deixa cheio de ódio,1.0,1.3,1.0,2.1,1.0,1.2,1.0,2.2,1.0,1.2,1.0,4.1
Ela não daria 10 passos pra ir na casa dele kkkk,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Ela que se cuide! Esse cara é um PSICODOIDOI 😂😂😂,1.0,1.4,0.0,0.0,1.0,1.6,0.0,0.0,1.0,1.4,0.0,0.0
🔴🔴🔴🤪🤪🤪COMTE FARINACEO VIROU PIADA NO 5X5YTUBE. SÓ  DÁ  PALPITE ERRADO. NÃO  DÁ  UMA DENTRO,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0
tá caro não compra só imbecil pra achar isso certo feito os petistas alienados idiotas,1.0,1.4,0.0,0.0,1.0,1.2,0.0,0.0,1.0,1.4,0.0,0.0
"Gp é mulher como qualquer outra e se fazer ela GOZ*** come de graça e sem as despesas de uma Horadinha, ja fiz muita GP pagar hotel pra mim, não que eu seja bonito mas minha salsichada valia a pena para elas...e lembrem-se a GP que você ensalsicha pode ser a honradinha de outro. 😂😂",1.0,1.3,1.0,2.1,1.0,1.5,1.0,2.3,1.0,1.5,1.0,2.3
"Abaixa o shortinho dele, pega uma cinta e desce-lhe uma cintada... Sem ódio no coração, mas com a certeza de estar educando, ainda em tempo, porque essa reação é de quem não foi educado no tempo correto. Em hipótese alguma poderá prevalecer a raiva, mas sim o amor e a certeza de estar fazendo o melhor para que este não sofra com a correção tardia que talvez já não será mais possível e trará sofrimento para muitos.",1.0,1.6,0.0,0.0,1.0,1.6,0.0,0.0,1.0,1.6,0.0,0.0
"Isso é furto, falsidade ideológica. O cara tem que denunciar ela. É uma Vigarista, bandida. Todo castigo para essa pilantra é pouco.",1.0,1.4,1.0,2.1,1.0,1.6,0.0,0.0,1.0,1.3,1.0,4.1
"TEM GENTE QUE LEVA CHIFRE E SEGUE CORRENDO ATRÁS,NÃO SEI O MOTIVO QUE LEVA A PESSOA A PESSOA A FAZER ISSO.PQP",0.0,1.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Tô lascado, vou me esconder então 😂😂😂😂",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Cara que lindo, pensei que isso só existia na ficção.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"O problema é a mulher fazer isso tudo bonitinho e belo dia o abençoado pedir o divórcio.... Aí, fica sem casa, marido, família, etc.... Bom sempre pensar bem para o que funciona! Não existe regra pra nada na vida, absolutamente nada! Tudo pode mudar do dia pra noite, e esse marido pode sim morrer, aí, a família faz como? Se lasca?",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"É falta de vergonha sim, mas psicológicamente é por isso, ta carente de validação",1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0
Um vacilo kkkkkkk subir e descer na mandioca dos outros e um vacilo kkkk,1.0,1.3,1.0,2.1,1.0,1.5,0.0,0.0,1.0,1.5,0.0,0.0
"Ele pulou uma fogueira de costa, ele se livrou de um grande problema",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Dessa conversa saiu mentira demais se loko kkk,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.4,0.0,0.0
"Engraçado ""perdoa pra ficar bem com sigo msm"" quem fica bem é quem é perdoado ou quem perdoa??? Eu estou revendo esse conceito",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Debate ou podcast c outros convidados não funciona para o Felipe. Ele tem muito conteúdo mas tem q ser convidado sozinho.,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"@  e como eu já disse em vários comentários: eu duvido que o grau de altruísmo desses rednóia seja tão alto a ponto de eles estarem preocupados se uma total desconhecida (eu) vai casar ou não. Tu acha que esse idiota aí dos comentários tá preocupado se eu sou rodada, se vou morrer sozinha, se vou criar gato...? Fala sério.",1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0
"Po, meio estranho isso aí. Se ele seguir à risca a Bíblia aí realmente eu entendo como não iriam querer se relacionar por coisas como Deus dizer que criou o mal em Isaías e pela Bíblia dizer que mulher tem que sempre se sujeitar ao marido como se ele fosse Deus.",0.0,0,1.0,3.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Tenho 43. A conversa tava boa. Mais foi falar de 7a1. Não vou nem falar doq se trata.😅😅,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
50 reais fia ???.....vc não vale uma cibalena vencida 😅😅😅😅😅😅😅😅😅😅,1.0,1.4,1.0,2.1,1.0,1.4,0.0,0.0,1.0,1.3,1.0,3.1
Duas mocreia que falam: ...num rela em nóis.  É de fuder com a vida.,1.0,1.4,1.0,2.1,1.0,1.4,1.0,3.1,1.0,1.3,1.0,3.1
Esses RedPill parece que acabaram de nascer. PORRA. Essa é a realidade do mundo. Aceita que doi menos,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0,1.0,1.4,0.0,0.0
Meu Deus!!   900 com 5 filhos ??  Ainda bem que correu .,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
Casamento nunca mais Saio e volto a hora que quero sem dar satisfação a ninguém.,1.0,1.4,1.0,2.1,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Aconteceu isso comigo tbm, ele ficava assistindo vídeo de mulheres semi nuas no YouTube fui questionar ele saiu de casa",0.0,0,1.0,2.3,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Se nem ela se importa com ela, por que o rapaz tem que se importar, vagaba!",1.0,1.4,1.0,2.1,1.0,1.4,1.0,3.1,1.0,1.3,1.0,3.1
"Calculo simples 25 mil x 12 = 300 mil reais por ano.Se  pagasse uma do JOB no valor de R$ 1000,00 seria 300 mulheres por ano.",1.0,4.1,1.0,2.3,0.0,0,1.0,2.3,1.0,4.1,1.0,2.3
Faça isso comigo não? E o que você fez com ele .,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"A primeira e única vez que relacionei foi por conta da família. Sacrificar a solitude por conta dos outros é ser bem burrinho, né. Não façam isso, não criem a necessidade do trofeuzinho. Vejo os caras que estão entrando na casa dos trinta fazendo muito isso, os da igreja então nem se fala... No meu caso foi no início dos vinte anos porque achavam que eu era gay. Hoje em dia nem a família sobrou direito, são poucos os que considero atualmente.",0.0,0,0.0,0.0,1.0,1.2,0.0,0.0,0.0,0,0.0,0.0
Três oito ficou 71 nesse debate ! Perdido e se contradizendo em tudo,1.0,1.4,0.0,0.0,0.0,0,0.0,0.0,1.0,1.4,0.0,0.0
kkkkk😮😮😮😮😮😮😮😮😮😮😮😮❤❤❤❤❤❤❤❤❤❤❤aguenta coracao..bjus e amores.....,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
"Algumas sementes caem no deserto,em meio a pedregulhos e espinhos e não germinam.Outras caem no mesmo lugar e crescem,com toda dificuldade, criando raizes e logo após, poderá dar sombra a quem precisar. Ja dizia a parabola.",0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
